depth_mm,f_mhz,P_mpa,DC,eta,t_first_hr,n_sessions,spacing_hr,mean_gm2_day365,std_gm2_day365,reduction_pct
21.0498,0.5782,0.3149,0.01936,0.71172,73.714,2,6.037,34.3117,5.9174,73.8047
51.1932,0.9043,0.1669,0.01614,0.24019,93.038,5,57.878,61.3231,44.9107,53.1828
38.6582,0.4041,0.3240,0.01923,0.70113,91.815,5,66.830,35.9615,16.7194,72.5452
26.9971,0.7865,0.4035,0.02235,0.76499,47.843,4,10.380,28.5547,11.7720,78.1999
45.3423,0.9251,0.2149,0.02374,0.39379,21.027,3,10.723,32.3771,13.1795,75.2817
35.3361,0.8278,0.4133,0.00621,0.22516,18.635,1,88.417,59.2337,36.7902,54.7780
48.3280,0.8608,0.3549,0.01117,0.33632,28.096,4,7.673,34.1064,18.5703,73.9615
43.2299,0.4967,0.1820,0.01021,0.21892,16.406,5,31.938,39.4289,17.8621,69.8979
27.9477,0.4464,0.4843,0.01824,0.78138,64.124,2,94.461,41.9019,18.8370,68.0100
31.7996,0.8139,0.4076,0.01219,0.45112,52.580,5,25.910,47.5943,26.6896,63.6641
49.5293,0.8667,0.1782,0.01896,0.31112,27.497,5,30.339,43.5761,30.7644,66.7318
39.7661,1.0039,0.2606,0.00729,0.17458,14.374,5,94.340,27.9433,11.8900,78.6666
50.2043,0.4275,0.3644,0.02018,0.73911,14.533,3,18.545,34.8018,19.1359,73.4305
35.5303,0.5392,0.2074,0.01466,0.36330,84.105,2,39.291,45.4034,34.0752,65.3367
34.1253,1.0156,0.4495,0.02241,0.71272,37.990,1,59.055,34.4186,14.2022,73.7230
27.2852,0.9825,0.2482,0.02456,0.52902,54.416,1,23.561,39.3969,17.4809,69.9224
40.4679,0.8346,0.3428,0.01538,0.48744,78.457,1,66.480,45.9670,18.5398,64.9064
40.6627,0.7113,0.1820,0.01699,0.33342,69.760,3,38.420,41.6598,28.9554,68.1948
20.1009,1.0831,0.3775,0.01035,0.38141,15.610,4,56.871,38.3506,19.6041,70.7211
52.5685,0.6128,0.2652,0.01190,0.31962,9.483,2,68.595,32.0718,13.6047,75.5147
55.6428,0.5517,0.4027,0.02327,0.71573,47.277,4,14.019,46.0747,16.3224,64.8242
41.9348,0.5219,0.3490,0.01973,0.70884,56.173,3,20.054,34.8427,14.9585,73.3993
48.0108,0.4017,0.4396,0.01745,0.70213,36.659,4,29.720,34.8206,12.0224,73.4162
52.4237,0.5472,0.1968,0.01031,0.22005,62.280,5,66.609,34.0194,12.3108,74.0278
48.0149,0.9260,0.2574,0.01229,0.27798,9.261,3,9.510,44.9800,27.3797,65.6599
56.7590,1.0938,0.3740,0.02378,0.50614,80.595,1,30.950,41.0747,17.7028,68.6415
34.1181,1.0160,0.4619,0.00946,0.34018,69.189,2,63.803,41.0746,16.8951,68.6415
39.2185,0.7146,0.3493,0.01077,0.36497,53.263,2,38.173,30.8536,15.0094,76.4448
26.9795,0.7928,0.4657,0.01964,0.78303,42.263,1,12.304,51.3258,20.1635,60.8153
42.9793,0.4649,0.1712,0.01193,0.24560,49.163,3,90.871,51.4044,22.2355,60.7553
40.2050,0.4511,0.2031,0.00364,0.08970,86.978,1,90.130,45.5515,55.3790,65.2236
47.5665,1.0998,0.4195,0.00859,0.25605,85.385,4,56.715,39.3336,23.4153,69.9707
40.4229,0.8211,0.3556,0.00333,0.10841,13.360,3,59.616,33.7310,31.9524,74.2480
56.8844,1.0432,0.4321,0.02085,0.57013,68.042,3,39.752,38.8526,16.6141,70.3379
48.0653,0.8978,0.4239,0.01779,0.58100,35.556,2,94.296,26.7657,6.9307,79.5657
26.6873,0.6170,0.1512,0.01415,0.26798,19.875,2,25.335,49.5295,28.5502,62.1866
33.1976,0.6737,0.2467,0.00884,0.24614,53.350,4,45.545,49.7963,21.6266,61.9829
46.8306,0.8348,0.3923,0.00438,0.14280,42.283,4,40.863,46.5045,53.6286,64.4961
46.2548,0.4420,0.2177,0.00411,0.10557,37.273,4,85.629,38.7483,21.3694,70.4176
44.6659,0.5823,0.2817,0.02071,0.60048,25.186,2,21.827,58.4351,58.8561,55.3877
35.2879,0.7217,0.2061,0.00936,0.21421,75.541,1,61.985,43.3098,45.8710,66.9350
40.6130,0.4345,0.3842,0.02444,0.77816,88.822,4,56.782,44.6188,24.4132,65.9357
27.6063,0.8930,0.2275,0.00474,0.11919,72.594,2,34.604,39.7703,13.6468,69.6373
42.4149,0.6553,0.4514,0.01670,0.63347,6.866,5,78.023,38.8181,31.5832,70.3643
59.7654,0.7448,0.3425,0.02462,0.57553,3.392,3,50.540,40.9582,40.0211,68.7304
43.0673,0.7416,0.2646,0.00534,0.14254,86.331,3,49.419,37.6282,18.4051,71.2727
30.3336,0.7248,0.4402,0.02105,0.78358,85.452,3,16.440,34.0851,16.8719,73.9776
20.5200,0.8578,0.1505,0.01654,0.30634,18.932,4,83.274,40.4522,11.3169,69.1167
21.3180,0.8605,0.2450,0.00666,0.19110,94.470,1,9.090,38.3270,14.7857,70.7392
55.1123,0.4442,0.4693,0.01844,0.72792,30.877,1,35.413,23.9164,9.2828,81.7410
21.9237,0.7194,0.3204,0.02128,0.71793,66.999,2,90.911,40.0493,18.1206,69.4243
24.1263,1.0610,0.2750,0.00318,0.09260,57.459,1,11.410,36.7371,20.6436,71.9530
53.3083,0.4374,0.4719,0.00792,0.31557,68.762,1,76.808,35.9697,16.4224,72.5389
34.6198,0.5505,0.3451,0.02124,0.73037,43.891,3,50.357,38.4919,21.7428,70.6133
38.8760,0.9431,0.4666,0.01849,0.65815,70.753,5,78.867,40.3038,26.0554,69.2300
20.6338,0.5956,0.2001,0.00519,0.13334,54.864,4,61.333,32.5683,21.0534,75.1357
56.8235,0.4140,0.4894,0.01934,0.77557,52.802,5,82.924,43.4558,29.4308,66.8236
43.7716,0.8750,0.4391,0.01286,0.44343,18.300,5,67.398,36.0991,16.7846,72.4401
36.5637,0.8273,0.3215,0.00811,0.25474,85.374,4,91.408,37.2703,15.0233,71.5460
24.0067,0.6435,0.2304,0.00608,0.17145,51.341,1,17.540,47.3937,16.9452,63.8172
21.4323,0.7920,0.1801,0.01306,0.28825,14.814,1,68.652,44.5916,27.0375,65.9565
26.3851,0.7883,0.2520,0.01238,0.35551,40.355,3,65.880,55.1552,38.9700,57.8917
40.1373,1.0320,0.4192,0.00739,0.24233,35.859,1,91.505,33.5452,21.3413,74.3899
44.9038,0.5297,0.2034,0.01016,0.23570,64.501,3,17.280,33.2239,12.2371,74.6352
38.0832,0.8204,0.2903,0.00735,0.21249,8.575,1,54.227,27.0409,13.2667,79.3556
33.7722,0.9169,0.3433,0.01619,0.52554,34.330,2,14.552,35.1985,12.5595,73.1277
31.4167,0.5327,0.3073,0.00721,0.25106,76.525,2,72.727,38.0143,22.0377,70.9779
52.6309,0.4952,0.4783,0.01474,0.57712,34.976,1,57.528,48.2778,34.6651,63.1423
34.9958,0.6507,0.4567,0.01487,0.58598,57.194,1,57.084,31.6911,15.4649,75.8054
24.1762,0.9103,0.3022,0.01482,0.48187,92.895,5,45.280,31.5904,18.2278,75.8822
57.7410,0.5601,0.4627,0.00983,0.36495,20.347,5,83.695,34.2179,18.1858,73.8763
40.3442,1.0332,0.3279,0.02096,0.56589,1.230,1,41.954,27.6804,25.6327,78.8673
44.1807,0.7056,0.4875,0.02083,0.75482,95.853,5,50.814,39.2825,17.2741,70.0097
38.8151,0.8302,0.4743,0.01276,0.47317,55.245,1,38.069,34.0600,18.4595,73.9969
29.4024,0.5306,0.4005,0.00991,0.39622,5.552,5,31.856,37.9051,16.2372,71.0613
40.7129,0.6110,0.2078,0.01675,0.39022,18.148,5,38.206,32.7041,16.6983,75.0320
47.9379,0.9113,0.3307,0.01888,0.52965,18.242,2,37.522,27.6979,12.6813,78.8540
46.8697,0.4152,0.4886,0.02212,0.82253,79.626,2,14.967,28.3561,12.5716,78.3515
48.3655,0.9391,0.2197,0.01883,0.36408,52.652,1,69.771,74.3218,54.1903,43.2589
29.0104,0.8238,0.1574,0.01870,0.33739,88.016,1,19.655,31.1935,17.2695,76.1853
33.3054,0.5829,0.3715,0.01757,0.66219,40.907,3,22.237,47.5684,23.7728,63.6838
40.2557,1.0620,0.4562,0.01003,0.33680,29.277,1,87.972,41.9544,21.6410,67.9699
43.9125,1.0717,0.2203,0.01459,0.27573,38.103,2,83.585,50.1737,25.2690,61.6948
23.5962,0.9508,0.4753,0.01425,0.56483,26.299,2,58.872,47.6100,22.6808,63.6521
49.6400,0.4897,0.3168,0.00842,0.28013,26.165,4,74.570,38.1648,15.4000,70.8631
34.4425,0.9191,0.3675,0.00472,0.15833,68.234,3,58.214,32.7618,17.1888,74.9879
51.2948,0.5590,0.4163,0.00321,0.11801,45.858,5,33.750,33.1807,11.5507,74.6681
47.3066,0.8729,0.2487,0.00467,0.10637,41.972,3,32.803,33.1466,11.8079,74.6942
22.4703,0.5035,0.4888,0.01490,0.64338,64.589,1,61.304,51.9998,29.0583,60.3006
26.0341,0.6047,0.2523,0.00804,0.24429,28.393,3,32.335,49.7203,18.9341,62.0410
57.7938,0.9618,0.2019,0.02275,0.31878,43.006,1,93.498,28.9874,10.2275,77.8695
44.6846,0.7887,0.1960,0.00420,0.08215,68.943,4,54.815,42.0023,18.0249,67.9333
47.0917,0.7609,0.2289,0.01859,0.41865,88.861,2,56.668,54.8822,30.5722,58.1001
39.2627,0.8481,0.4857,0.02414,0.73997,57.273,3,9.960,31.5278,14.4491,75.9301
27.7983,0.8847,0.2733,0.02050,0.58849,26.008,1,7.419,27.9447,7.6230,78.6655
25.4688,0.6243,0.3807,0.00540,0.21129,26.887,1,70.024,62.5397,60.6057,52.2540
31.7860,0.6593,0.2357,0.01192,0.32378,66.168,5,63.546,36.8150,17.5239,71.8935
42.1750,0.5072,0.4824,0.02101,0.80848,69.979,4,22.549,40.5479,13.5350,69.0436
21.6516,0.7016,0.2363,0.00889,0.25668,26.379,5,9.036,33.4406,10.5754,74.4697
56.1933,0.8957,0.2014,0.00928,0.15690,2.077,5,27.069,25.7806,15.7668,80.3178
39.0021,0.7819,0.1829,0.01203,0.23253,90.631,2,69.848,48.4481,29.0551,63.0122
53.7959,1.0433,0.3852,0.01175,0.32235,33.531,1,72.607,35.8875,9.2700,72.6017
21.6321,0.6927,0.4765,0.02261,0.83783,53.732,3,9.550,36.0872,27.2901,72.4492
39.8695,0.9416,0.4666,0.01382,0.48886,83.567,3,11.238,40.2499,18.4940,69.2712
23.9741,0.7735,0.2055,0.01679,0.41213,5.928,3,13.069,45.9558,31.3747,64.9150
49.9529,1.0593,0.3772,0.00948,0.26431,36.551,1,24.570,40.7524,14.7389,68.8875
37.6626,0.6653,0.3778,0.02015,0.72454,10.305,2,80.235,29.5570,16.1926,77.4346
52.4945,1.0263,0.3635,0.01726,0.46605,10.229,1,18.023,31.4282,12.4434,76.0061
45.5820,1.0005,0.2866,0.01620,0.39643,10.206,2,89.929,56.6083,45.4570,56.7823
42.2653,0.6117,0.1975,0.00740,0.16267,77.476,3,26.251,49.5544,27.6336,62.1676
35.4443,1.0367,0.4112,0.00448,0.15164,15.401,3,80.405,49.4353,25.5567,62.2586
54.7363,0.5235,0.4533,0.01362,0.51633,35.343,5,84.969,35.1224,13.0772,73.1858
57.8476,0.6113,0.2365,0.01081,0.25421,54.938,3,27.180,36.5685,20.4233,72.0817
34.8065,0.8233,0.4495,0.01856,0.69562,84.750,3,35.081,38.5068,24.3922,70.6019
28.8920,1.0548,0.3952,0.01109,0.38796,58.125,4,83.099,40.2036,21.7759,69.3065
40.0123,1.0399,0.2706,0.00388,0.09412,5.536,2,29.219,51.2303,73.0446,60.8881
51.5128,0.5536,0.3276,0.01749,0.57158,30.728,5,18.981,40.8591,22.6228,68.8061
53.3886,0.6871,0.1609,0.02094,0.32301,82.684,5,34.139,31.3165,13.6009,76.0913
50.8721,1.0225,0.4482,0.01698,0.52541,30.040,5,28.124,69.1985,115.5423,47.1703
25.5216,0.9106,0.3020,0.01026,0.32952,79.523,5,22.351,36.7236,16.9225,71.9633
46.8105,0.4149,0.1680,0.01153,0.23519,11.069,3,90.695,49.4510,39.4742,62.2466
58.2450,0.8873,0.3637,0.01064,0.29579,15.291,1,47.742,31.1691,12.2225,76.2039
24.8100,0.9244,0.2032,0.02328,0.46129,9.313,3,40.920,29.2799,16.2228,77.6462
37.5333,0.8962,0.4262,0.00827,0.29225,14.699,1,69.368,30.6646,7.8683,76.5890
47.6029,0.8183,0.2578,0.01314,0.31758,50.981,3,50.738,38.5899,24.8950,70.5385
39.5264,1.0070,0.4945,0.02246,0.70615,16.626,4,8.796,37.7913,16.3007,71.1482
27.2292,0.4551,0.2319,0.01242,0.36499,89.033,1,28.734,57.7947,27.9895,55.8766
29.4799,0.4366,0.1660,0.01652,0.35585,31.085,3,13.805,35.1599,26.2941,73.1571
20.5919,0.4769,0.2962,0.01666,0.60325,79.704,2,7.593,46.0010,24.7687,64.8805
29.7116,0.9265,0.2596,0.01277,0.34895,31.210,1,33.167,39.6066,27.2964,69.7623
57.7015,0.9418,0.4122,0.00642,0.18741,66.399,5,16.594,30.4216,11.4713,76.7746
55.7102,1.0711,0.4102,0.01043,0.28743,88.913,5,73.221,51.8171,38.3016,60.4402
58.9960,0.5911,0.3094,0.00577,0.17067,25.619,2,89.559,45.4968,30.7546,65.2654
56.9055,0.4721,0.2921,0.01559,0.47949,24.066,3,68.407,41.9574,26.5287,67.9675
35.4061,0.7743,0.3788,0.02335,0.70932,47.948,5,57.334,45.8567,22.8425,64.9906
54.4517,0.7996,0.4485,0.01464,0.49018,3.626,2,71.806,25.7884,7.3419,80.3118
31.7555,0.6978,0.2818,0.02347,0.62092,17.251,3,88.231,38.4781,31.5033,70.6238
31.2254,0.8249,0.2469,0.01429,0.38240,46.369,1,40.130,44.7934,18.7841,65.8024
48.7921,0.9005,0.4446,0.01369,0.45351,72.971,2,77.682,52.9086,64.0482,59.6068
49.8505,0.8436,0.4356,0.00726,0.24254,79.183,3,6.326,32.5807,13.9767,75.1262
34.8765,0.8965,0.1593,0.02249,0.33598,55.814,2,33.388,42.9421,32.4524,67.2158
26.6376,0.8917,0.1934,0.00929,0.20288,17.922,3,95.889,42.7824,21.3666,67.3377
51.8254,0.4549,0.2649,0.01640,0.48290,59.709,3,83.761,35.2189,14.1263,73.1121
32.5604,0.7372,0.4794,0.01268,0.50048,33.159,3,94.247,34.2442,10.9314,73.8562
26.1569,1.0858,0.2623,0.00429,0.11654,14.328,5,32.086,33.9610,12.8231,74.0724
53.7456,0.8606,0.4223,0.01228,0.39086,61.572,2,63.670,33.5406,9.6668,74.3934
34.9581,0.6891,0.4472,0.00750,0.29116,29.014,1,54.261,35.8850,19.9051,72.6035
54.6067,0.8718,0.4588,0.02033,0.65221,14.468,3,18.663,39.0122,23.5345,70.2161
58.7789,0.6408,0.2696,0.00804,0.20685,63.946,3,15.732,53.2859,40.1589,59.3188
34.8446,0.7754,0.3521,0.02145,0.68551,70.117,2,49.703,33.9409,18.4764,74.0878
21.5466,0.5276,0.3557,0.01856,0.73174,7.258,5,95.311,35.0210,21.8670,73.2632
36.3269,0.8984,0.4669,0.01318,0.48398,85.417,5,81.701,36.0369,14.6417,72.4876
21.1565,0.7412,0.3531,0.02410,0.75638,25.826,3,42.784,38.2246,17.0930,70.8174
34.5028,0.7918,0.4943,0.00948,0.36746,61.673,2,57.908,37.9603,16.1469,71.0192
50.1311,0.9936,0.3812,0.00372,0.10790,14.606,3,54.388,35.3381,14.9376,73.0211
29.9059,0.8374,0.4600,0.01153,0.44610,20.473,3,19.830,41.4554,21.2161,68.3508
29.2293,1.0034,0.4755,0.02239,0.75434,65.664,3,22.336,33.4900,15.8245,74.4320
40.0988,0.4156,0.2593,0.01658,0.51368,18.372,5,19.080,40.6897,13.6714,68.9354
37.6019,0.7377,0.3045,0.01508,0.46896,26.792,3,88.811,41.8173,19.0371,68.0745
37.4228,0.8801,0.4025,0.02140,0.69472,86.807,1,8.541,24.9555,13.1252,80.9477
25.6915,0.6314,0.4515,0.01911,0.78583,31.551,2,50.760,39.1600,30.2637,70.1033
56.6895,1.0464,0.4523,0.00846,0.24690,57.784,5,39.133,56.2212,63.0923,57.0779
24.9010,0.8228,0.2754,0.01199,0.37067,95.454,2,42.583,42.7146,39.0571,67.3895
39.7877,0.7432,0.3986,0.01111,0.39657,45.286,4,22.995,52.0284,36.5536,60.2789
37.9290,1.0785,0.2963,0.01736,0.45737,93.336,3,26.139,35.3018,18.2653,73.0488
49.7638,0.7384,0.2199,0.01311,0.28180,42.142,5,65.679,34.8250,20.6189,73.4128
49.6623,0.6614,0.4467,0.02072,0.72890,54.033,4,38.005,36.2772,15.8405,72.3041
22.6424,0.7676,0.1730,0.00418,0.08842,21.322,4,92.662,37.3706,13.6654,71.4694
34.5701,0.9096,0.2284,0.01688,0.39528,94.692,5,20.151,65.1633,57.9977,50.2510
33.5733,0.8351,0.4601,0.02384,0.75765,67.395,3,24.735,45.1846,27.8543,65.5038
40.1906,0.4959,0.1682,0.00370,0.07493,62.930,5,79.443,48.5616,20.2931,62.9256
43.5139,0.9012,0.3191,0.01212,0.34653,6.294,5,51.548,26.3211,13.4136,79.9051
37.9050,0.5264,0.2108,0.01140,0.28449,81.161,2,87.445,49.8458,28.7805,61.9451
23.3522,0.9097,0.2565,0.01690,0.48867,25.412,5,49.843,44.6693,32.1539,65.8971
45.5678,1.0375,0.4711,0.00809,0.26531,10.780,5,93.287,37.9513,22.7506,71.0260
28.9610,0.6840,0.4128,0.01319,0.51506,84.087,1,78.190,31.5844,16.5528,75.8868
33.7457,0.4090,0.2057,0.02283,0.52196,72.620,2,24.478,56.8735,35.4868,56.5799
24.7118,1.0921,0.2147,0.00737,0.17013,21.989,4,80.329,39.2669,21.0205,70.0217
31.6985,0.7705,0.2376,0.02198,0.52584,76.998,2,72.543,30.5167,17.3363,76.7020
22.0626,0.7907,0.4654,0.01329,0.54413,41.364,4,30.683,44.2884,34.2443,66.1880
53.1245,0.6461,0.3578,0.00639,0.20839,76.940,1,87.533,42.7985,17.3278,67.3255
52.1472,0.9902,0.3747,0.01776,0.50074,3.745,1,21.980,26.2088,18.2793,79.9909
36.7016,0.5984,0.3342,0.00821,0.28686,55.481,4,47.321,30.7239,14.4684,76.5438
46.0217,0.5906,0.1986,0.02333,0.43636,3.080,1,51.594,33.4712,30.5585,74.4463
42.9412,0.5105,0.4467,0.02395,0.79134,36.330,5,14.533,38.2668,19.5053,70.7852
24.2725,0.7695,0.4608,0.01163,0.47136,47.619,1,75.979,34.5889,16.7567,73.5931
33.9763,1.0498,0.1517,0.01966,0.29969,35.088,3,52.931,40.5207,41.6216,69.0644
44.8645,0.6557,0.4832,0.02032,0.76352,40.410,2,14.345,32.7417,19.4857,75.0033
26.1427,1.0229,0.4513,0.02289,0.75763,62.995,3,41.553,34.6831,26.5938,73.5212
38.7803,0.8673,0.2232,0.01531,0.34307,57.982,4,28.295,44.7080,20.5008,65.8676
48.2973,0.4889,0.3456,0.02117,0.70536,10.095,4,88.512,33.6237,16.8790,74.3299
38.3776,0.6214,0.1558,0.02396,0.36006,24.426,1,52.886,29.0979,11.4682,77.7852
51.0882,0.9721,0.2665,0.01668,0.36715,85.482,2,75.564,26.3108,9.1227,79.9130
46.1150,0.5643,0.3532,0.01759,0.61361,78.779,4,24.328,38.3198,19.1317,70.7447
21.3562,0.5688,0.4698,0.00455,0.19381,73.940,3,89.944,35.2702,20.5463,73.0730
32.1875,0.7034,0.3938,0.01447,0.54344,61.736,4,93.692,70.3305,29.4980,46.3061
53.4866,0.9968,0.1657,0.01807,0.24644,79.009,5,27.674,32.9398,12.3639,74.8520
47.7553,0.9171,0.3667,0.01843,0.55352,59.401,3,70.121,41.7749,19.1231,68.1069
50.9948,0.6770,0.3308,0.00580,0.17957,9.449,1,82.837,45.7104,27.2285,65.1023
36.0097,0.7787,0.2321,0.02433,0.49533,85.857,1,44.764,38.8970,13.3147,70.3040
50.9752,0.5568,0.1563,0.02325,0.34561,88.788,1,30.703,36.7863,15.2235,71.9154
28.4501,0.7182,0.3085,0.02421,0.67229,48.812,4,73.526,36.0201,14.1473,72.5004
51.9584,0.5259,0.1862,0.00589,0.12124,18.742,3,86.877,39.5667,12.8345,69.7927
51.2447,0.5213,0.2907,0.01928,0.59033,13.160,2,54.725,35.0462,20.5557,73.2440
39.4439,0.7253,0.2555,0.02244,0.53705,28.478,1,36.831,47.1955,37.2444,63.9685
28.2081,0.7533,0.3272,0.01498,0.51816,30.592,2,68.441,46.8853,27.8593,64.2053
30.2672,0.7656,0.2315,0.01172,0.30531,57.336,5,58.565,35.4823,11.6299,72.9110
28.6291,0.6165,0.2572,0.02305,0.60578,90.946,1,33.598,52.9134,42.9326,59.6032
37.3622,1.0891,0.4097,0.00718,0.23390,82.348,5,45.973,28.6421,10.2609,78.1331
33.0004,0.5202,0.3468,0.02410,0.74419,35.324,2,18.758,36.6036,8.9277,72.0549
42.0609,0.6709,0.2627,0.00483,0.13361,53.408,3,56.079,35.4166,15.5701,72.9611
56.8488,0.8548,0.4970,0.01804,0.60106,44.606,4,49.640,42.7733,15.9244,67.3447
23.0423,1.0369,0.4522,0.00396,0.15328,85.641,5,35.131,40.7396,18.5566,68.8973
46.5305,0.9966,0.2793,0.00369,0.08764,46.298,4,39.421,30.7440,18.4599,76.5284
55.1570,0.5431,0.3231,0.01737,0.55557,37.418,4,75.233,40.8401,31.0551,68.8206
21.6955,0.5328,0.1813,0.01962,0.46421,65.748,3,31.089,40.3412,24.6654,69.2015
30.1772,0.5194,0.3211,0.00471,0.17028,26.666,4,7.544,36.5662,21.7127,72.0835
27.3142,0.6542,0.3610,0.00820,0.30818,34.610,5,33.074,36.1584,13.0326,72.3949
28.3244,0.9040,0.4134,0.01176,0.43756,59.151,4,19.895,40.8297,20.4530,68.8285
21.2781,0.6609,0.3723,0.02190,0.78555,19.832,5,34.782,31.5297,13.3806,75.9286
52.9382,0.5417,0.2931,0.00598,0.18081,91.922,2,84.874,36.9874,17.6494,71.7619
53.9799,0.4971,0.3118,0.01455,0.46829,26.323,4,33.249,35.7393,20.0356,72.7148
35.1749,0.4306,0.2479,0.00756,0.22902,29.029,4,67.550,26.5209,11.2939,79.7526
33.4912,0.6663,0.1523,0.02377,0.35793,33.008,5,8.107,51.2636,28.1662,60.8627
56.3637,0.7319,0.1983,0.02122,0.37188,92.059,2,22.880,39.0588,22.6340,70.1805
29.0786,0.6382,0.3488,0.00336,0.12375,16.365,4,42.125,38.3973,30.3896,70.6855
26.2648,0.8784,0.3086,0.01194,0.39017,11.078,4,84.538,32.5474,17.3577,75.1517
50.8528,1.0970,0.2794,0.00694,0.14799,34.241,1,92.405,32.0412,17.3659,75.5381
21.3066,0.8492,0.3050,0.02119,0.67997,18.705,5,27.190,42.8338,43.8894,67.2985
33.2394,0.4508,0.3391,0.02250,0.75027,3.670,2,82.435,31.3504,18.8550,76.0655
57.5836,0.9629,0.1955,0.00443,0.06862,7.081,5,52.571,32.9186,18.6873,74.8683
29.0236,0.9192,0.4778,0.02344,0.77102,84.475,4,53.118,37.7029,20.6135,71.2157
44.3099,0.4120,0.4576,0.02109,0.81798,59.866,5,40.408,41.5303,28.3744,68.2937
57.5695,0.7411,0.2007,0.01723,0.31907,81.889,2,31.791,37.2991,27.9406,71.5240
49.8176,0.7506,0.4147,0.01572,0.53595,32.234,4,59.760,57.7043,35.7366,55.9456
44.6218,0.5187,0.4914,0.01005,0.40301,25.908,4,61.609,37.6522,16.9560,71.2544
28.4211,1.0412,0.1979,0.01024,0.21319,74.849,4,83.739,62.2319,33.4426,52.4890
24.8140,0.8825,0.2772,0.01577,0.48236,30.141,1,61.879,43.0128,18.2668,67.1618
23.2022,0.4258,0.4271,0.00515,0.21867,19.488,1,33.748,44.6087,21.1728,65.9435
57.1934,0.5542,0.3566,0.01064,0.35570,60.710,3,55.528,35.0110,11.2118,73.2708
50.7915,0.6752,0.4091,0.00863,0.30085,92.561,5,18.048,50.4346,25.8079,61.4956
48.7354,0.4738,0.3988,0.00696,0.26354,41.128,2,82.040,43.6126,29.0962,66.7039
38.1551,0.7054,0.3576,0.02204,0.69341,63.600,4,60.097,43.2887,21.6694,66.9512
55.0910,0.7233,0.1783,0.02467,0.34225,43.329,2,66.670,40.5723,26.4119,69.0250
47.0461,0.7829,0.4093,0.00758,0.25772,67.798,5,12.518,45.6725,19.0354,65.1313
44.0033,0.8452,0.3333,0.00714,0.21517,32.837,5,94.287,34.7932,12.2618,73.4371
26.8709,0.6346,0.4505,0.02362,0.81740,15.339,4,36.073,50.4507,40.8228,61.4834
53.5639,0.4655,0.4141,0.01829,0.69305,31.689,3,77.841,48.5192,23.9664,62.9580
56.4145,0.5967,0.4480,0.01547,0.56231,49.633,2,79.033,50.9894,38.9392,61.0720
52.8715,0.8947,0.2784,0.01821,0.42910,40.611,3,90.037,49.2782,23.1101,62.3785
35.7335,0.6824,0.4773,0.00824,0.32422,93.535,2,73.027,49.5920,50.9748,62.1389
54.3484,0.7351,0.2372,0.00374,0.08340,27.975,1,76.221,36.9084,25.4864,71.8223
25.7718,0.9484,0.1653,0.00966,0.18057,73.560,2,24.882,28.8924,13.7706,77.9421
26.6401,1.0744,0.4767,0.01185,0.44900,1.691,5,32.907,28.4549,17.6441,78.2761
54.9370,0.6021,0.3053,0.02294,0.59557,74.942,4,10.937,48.4450,32.5508,63.0146
23.4677,0.4984,0.3314,0.01325,0.50396,94.908,2,54.457,37.8818,16.6078,71.0791
45.5974,0.9066,0.4921,0.02485,0.69947,34.711,4,15.335,43.0337,29.2330,67.1458
49.2407,0.5995,0.2246,0.01999,0.47686,11.605,1,62.707,27.0633,10.0065,79.3385
24.5066,1.0713,0.4045,0.01566,0.57304,30.582,3,50.154,35.4016,29.6827,72.9726
34.5088,0.7838,0.4864,0.00833,0.32243,69.630,4,80.531,39.8636,19.3003,69.5661
47.4156,0.5001,0.2704,0.01983,0.59161,41.254,3,17.141,44.2961,28.2810,66.1821
37.4123,0.5876,0.2105,0.00423,0.10295,84.258,5,24.990,39.8660,23.0676,69.5642
30.8008,0.8462,0.2576,0.00532,0.14721,78.377,4,45.012,57.1913,38.3381,56.3372
47.5834,0.7843,0.1699,0.01553,0.26030,37.047,5,92.476,43.5224,26.4105,66.7728
43.4142,0.5810,0.4950,0.01188,0.46973,16.303,2,14.785,27.7926,14.6075,78.7817
30.8951,0.7935,0.2524,0.00855,0.23652,84.230,5,22.437,36.7467,28.4525,71.9457
26.2427,0.7853,0.4653,0.01473,0.59042,56.371,1,38.812,34.3716,14.8239,73.7590
49.0316,0.4986,0.4381,0.01722,0.66603,12.734,2,55.189,50.6570,44.7442,61.3258
25.2948,0.6489,0.2117,0.01375,0.35605,16.269,3,88.171,43.2500,23.6886,66.9807
24.4124,0.6782,0.1625,0.01995,0.40286,12.606,1,35.788,37.9547,19.7416,71.0235
34.0242,0.7859,0.3732,0.00602,0.21318,51.519,1,88.130,29.3678,11.9296,77.5791
30.7442,0.7483,0.2066,0.00851,0.20028,78.814,2,44.641,62.1209,49.0020,52.5737
51.3246,0.9700,0.2132,0.01769,0.31613,93.290,1,58.071,34.6345,20.2977,73.5583
37.9896,0.9694,0.3039,0.00681,0.19165,76.041,1,11.396,24.8841,8.7249,81.0022
29.2868,0.5465,0.2205,0.02406,0.54096,38.388,3,38.654,46.3928,30.3998,64.5814
25.8557,1.0057,0.4744,0.01262,0.48727,9.152,3,41.490,56.7212,67.8096,56.6962
22.4250,0.8280,0.2341,0.00893,0.24608,7.519,5,56.423,45.7406,23.5953,65.0793
25.4145,0.5655,0.3316,0.01463,0.54371,33.267,2,62.940,51.4404,16.3642,60.7278
